signal_date,entry_price_date,code,name,sector33,entry_close,sector_research_priority,sector_leader_score,sector_leader_grade,sector_rotation,sector_momentum_score,momentum_rank,momentum_score,action_priority,action_score,expectancy_score,expectancy_confidence,relative_strength_score,relative_strength_grade,market_relative_20d,sector_relative_20d
2026-08-07,2026-08-07,5830,いよぎんホールディングス,銀行業,3813.0,監視,64.3,C,減速,62.0,53,70.0,C,62.0,36.5,高,86.6,S,0.1455140254935965,0.1147674223278871
2026-08-07,2026-08-07,5975,東プレ,金属製品,3000.0,監視,64.0,C,底上げ,35.0,25,75.0,C,59.0,47.3,高,91.6,S,0.1436726699469737,0.1549230165481109
2026-08-07,2026-08-07,4025,多木化学,化学,6140.0,監視,63.4,C,低迷,44.0,8,83.0,C,62.0,50.9,高,89.8,S,0.2829619555741534,0.271736602544935
2026-08-07,2026-08-07,7780,メニコン,精密機器,2086.0,監視,61.8,C,減速,46.0,15,80.0,C,62.0,47.3,高,98.0,S,0.2503151701919035,0.2318812792392053
2026-08-07,2026-08-07,3402,東レ,繊維製品,1355.0,監視,60.8,C,底上げ,34.0,50,70.0,C,63.0,36.5,高,91.9,S,0.169976778734513,0.1791267197026358
2026-08-07,2026-08-07,4847,インテリジェント　ウェイブ,情報・通信業,1236.0,監視,60.7,C,低迷,34.0,7,83.0,,0.0,50.0,蓄積中,97.7,S,0.2859226335162164,0.2847753096724017
2026-08-07,2026-08-07,5480,日本冶金工業,鉄鋼,5600.0,監視,60.1,C,低迷,57.0,33,73.0,,0.0,50.0,蓄積中,91.4,S,0.1281328373533519,0.0912080991889002
2026-08-07,2026-08-07,7951,ヤマハ,その他製品,1377.0,監視,59.2,C,底上げ,40.0,40,72.0,C,55.0,25.7,高,94.4,S,0.1665416619495074,0.1688466130451176
2026-08-07,2026-08-07,2681,ゲオホールディングス,小売業,2319.0,監視,58.7,C,低迷,34.0,28,75.0,C,61.0,47.3,高,91.3,S,0.1367608875492467,0.141142523819301
2026-08-07,2026-08-07,6523,ＰＨＣホールディングス,電気機器,1311.0,見送り,57.9,C,低迷,35.0,16,80.0,C,72.0,38.6,高,97.7,S,0.2493934886532662,0.2598293985544169
2026-08-07,2026-08-07,7296,エフ・シー・シー,輸送用機器,4155.0,見送り,57.8,C,減速,45.0,49,70.0,C,52.0,47.3,高,93.8,S,0.1798558165455255,0.162150469944075
2026-08-07,2026-08-07,8304,あおぞら銀行,銀行業,3259.0,見送り,57.2,C,減速,62.0,71,67.0,,0.0,50.0,蓄積中,87.7,S,0.1117840577685664,0.0810374546028571
2026-08-07,2026-08-07,7716,ナカニシ,精密機器,3245.0,見送り,57.0,C,減速,46.0,59,70.0,C,55.0,47.3,高,77.3,A,0.0480608221249931,0.0296269311722949
2026-08-07,2026-08-07,5401,日本製鉄,鉄鋼,697.5,見送り,56.0,C,低迷,57.0,45,70.0,C,61.0,36.5,高,96.0,S,0.2420997086628218,0.2051749704983702
2026-08-07,2026-08-07,4052,フィーチャ,情報・通信業,533.0,見送り,55.6,C,低迷,34.0,1,88.0,,0.0,50.0,蓄積中,99.9,S,1.2653810835629016,1.264233759719087
2026-08-07,2026-08-07,8163,ＳＲＳホールディングス,小売業,1515.0,見送り,53.9,C,低迷,34.0,31,73.0,C,57.0,50.9,高,95.5,S,0.1871282464027011,0.1915098826727553
2026-08-07,2026-08-07,6490,ＰＩＬＬＡＲ,機械,10280.0,見送り,53.5,C,低迷,40.0,36,73.0,C,63.0,50.9,高,62.7,B,0.0506850017520319,0.0453585536453347
2026-08-07,2026-08-07,9308,乾汽船,海運業,1936.0,見送り,53.2,C,改善,54.0,47,70.0,見送り,47.0,47.3,高,92.6,S,0.1976033057851238,0.1138601602330662
2026-08-07,2026-08-07,6062,チャーム・ケア・コーポレーション,サービス業,1480.0,見送り,51.8,C,低迷,34.0,56,70.0,C,52.0,47.3,高,88.3,S,0.0838996020814202,0.0847622709214404
2026-08-07,2026-08-07,8011,三陽商会,繊維製品,5120.0,見送り,51.5,C,底上げ,34.0,39,72.0,,0.0,50.0,蓄積中,97.0,S,0.1908935525536315,0.2000434935217543
2026-08-07,2026-08-07,6250,やまびこ,機械,4350.0,見送り,51.2,C,低迷,40.0,41,72.0,C,56.0,50.9,高,89.3,S,0.1414494596312776,0.1361230115245804
2026-08-07,2026-08-07,8622,水戸証券,証券、商品先物取引業,849.0,見送り,50.3,C,減速,50.0,60,68.0,,0.0,50.0,蓄積中,96.6,S,0.2379714942976423,0.2049528392742314
2026-08-07,2026-08-07,9619,イチネンホールディングス,サービス業,2599.0,見送り,48.9,C,低迷,34.0,35,73.0,,0.0,50.0,蓄積中,92.4,S,0.1180948238364505,0.1189574926764707
2026-08-07,2026-08-07,3422,Ｊ－ＭＡＸ,金属製品,603.0,見送り,47.9,C,底上げ,35.0,17,80.0,見送り,48.0,45.1,高,94.9,S,0.2283440465258646,0.2395943931270018
2026-08-07,2026-08-07,9278,ブックオフグループホールディングス,小売業,2959.0,見送り,46.8,C,低迷,34.0,42,70.0,,0.0,50.0,蓄積中,98.6,S,0.3562434537962247,0.3606250900662789
2026-08-07,2026-08-07,1899,福田組,建設業,4440.0,見送り,46.5,C,低迷,22.0,48,70.0,C,50.0,47.3,高,86.4,S,0.1876033057851238,0.2080128205128204
2026-08-07,2026-08-07,6457,グローリー,機械,4855.0,見送り,46.3,C,低迷,40.0,69,67.0,,0.0,50.0,蓄積中,92.8,S,0.1566377387251671,0.1513112906184699
2026-08-07,2026-08-07,6724,セイコーエプソン,電気機器,3175.0,見送り,46.3,C,低迷,35.0,62,68.0,C,52.0,25.7,高,94.1,S,0.1276392124278527,0.1380751223290033
2026-08-07,2026-08-07,2492,インフォマート,サービス業,585.0,見送り,43.1,C,低迷,34.0,93,63.0,,0.0,50.0,蓄積中,97.1,S,0.1646656800305967,0.1655283488706169
2026-08-07,2026-08-07,5970,ジーテクト,金属製品,2225.0,見送り,42.1,C,底上げ,35.0,86,65.0,見送り,47.0,47.3,高,87.4,S,0.0640425897715777,0.0752929363727149
2026-08-07,2026-08-07,4417,グローバルセキュリティエキスパート,情報・通信業,4965.0,見送り,35.8,C,低迷,34.0,44,70.0,見送り,47.0,47.3,高,99.2,S,0.2525714586513659,0.2514241348075512
2026-08-07,2026-08-07,5542,新報国マテリアル,鉄鋼,844.0,見送り,34.1,C,低迷,57.0,88,65.0,見送り,46.0,45.1,高,59.5,B,0.0321577612306684,-0.0047669769337831
2026-08-07,2026-08-07,3276,ＪＰＭＣ,不動産業,2244.0,見送り,27.0,C,低迷,25.0,21,77.0,見送り,42.0,42.9,高,99.7,S,0.5689986546223331,0.5769673949890948
2026-08-10,2026-08-10,9308,乾汽船,海運業,2032.0,優先,77.6,B,改善,59.0,26,78.0,C,55.0,51.2,高,95.7,S,0.2670459778183099,0.1660518878812709
2026-08-10,2026-08-10,4613,関西ペイント,化学,3029.0,優先,75.0,B,改善,47.0,30,77.0,C,55.0,36.8,高,93.1,S,0.1195738369674977,0.1074552329549336
2026-08-10,2026-08-10,4619,日本特殊塗料,化学,2708.0,優先,74.8,B,改善,47.0,14,82.0,C,54.0,51.2,高,84.8,A,0.1129685349854255,0.1008499309728614
2026-08-10,2026-08-10,4114,日本触媒,化学,2593.0,優先,73.1,B,改善,47.0,23,80.0,C,57.0,36.8,高,95.1,S,0.2401060053192528,0.2279874013066887
2026-08-10,2026-08-10,5192,三ツ星ベルト,ゴム製品,4590.0,監視,71.7,B,減速,67.0,27,78.0,C,60.0,51.2,高,78.2,A,0.1480052583897256,0.082865493248646
2026-08-10,2026-08-10,4680,ラウンドワン,サービス業,1365.0,監視,70.2,B,底上げ,39.0,28,78.0,C,57.0,36.8,高,93.2,S,0.092712158383072,0.094863772334061
2026-08-10,2026-08-10,9888,ＵＥＸ,卸売業,1227.0,監視,68.6,B,底上げ,44.0,5,86.0,C,54.0,42.5,高,97.8,S,0.2293518344964321,0.221492362127037
2026-08-10,2026-08-10,5975,東プレ,金属製品,3225.0,監視,63.0,C,低迷,35.0,12,83.0,,0.0,50.0,蓄積中,95.0,S,0.2307026627859448,0.2346498560402848
2026-08-10,2026-08-10,6523,ＰＨＣホールディングス,電気機器,1313.0,監視,61.1,C,低迷,28.0,11,83.0,,0.0,50.0,蓄積中,97.6,S,0.2367353943988964,0.2549043714386513
2026-08-10,2026-08-10,4527,ロート製薬,医薬品,2828.0,監視,60.3,C,底上げ,28.0,52,73.0,C,50.0,26.0,高,92.4,S,0.1512350087187878,0.1725189438734492
2026-08-10,2026-08-10,7296,エフ・シー・シー,輸送用機器,4210.0,監視,59.3,C,改善,50.0,82,68.0,,0.0,50.0,蓄積中,94.3,S,0.1903061433454779,0.1717273772048169
2026-08-10,2026-08-10,5108,ブリヂストン,ゴム製品,4320.0,監視,58.9,C,減速,67.0,81,68.0,,0.0,50.0,蓄積中,93.3,S,0.1978720881879708,0.1327323230468912
2026-08-10,2026-08-10,3176,三洋貿易,卸売業,1081.0,見送り,56.9,C,底上げ,44.0,4,87.0,見送り,48.0,42.5,高,98.0,S,0.3138293685864944,0.3059698962170993
2026-08-10,2026-08-10,6869,シスメックス,電気機器,1980.0,見送り,56.0,C,低迷,28.0,21,80.0,C,51.0,36.8,高,98.6,S,0.2807213714876818,0.2988903485274367
2026-08-10,2026-08-10,2146,ＵＴグループ,サービス業,221.0,見送り,55.9,C,底上げ,39.0,24,80.0,見送り,49.0,36.8,高,94.7,S,0.222085871996715,0.2242374859477041
2026-08-10,2026-08-10,3402,東レ,繊維製品,1373.5,見送り,55.6,C,底上げ,40.0,83,68.0,,0.0,50.0,蓄積中,93.3,S,0.1896371842957748,0.1935113942195871
2026-08-10,2026-08-10,7550,ゼンショーホールディングス,小売業,11595.0,見送り,55.6,C,低迷,34.0,20,80.0,C,57.0,36.8,高,98.7,S,0.306111572989188,0.3057603587110317
2026-08-10,2026-08-10,6998,日本タングステン,電気機器,3280.0,見送り,55.5,C,低迷,28.0,1,92.0,,0.0,50.0,蓄積中,99.6,S,0.618478339125829,0.6366473161655838
2026-08-10,2026-08-10,5186,ニッタ,ゴム製品,7070.0,見送り,54.5,C,減速,67.0,96,67.0,,0.0,50.0,蓄積中,86.6,S,0.1078927405834221,0.0427529754423424
2026-08-10,2026-08-10,8075,神鋼商事,卸売業,2974.0,見送り,54.2,C,底上げ,44.0,60,72.0,,0.0,50.0,蓄積中,94.8,S,0.2003364393137837,0.1924769669443886
2026-08-10,2026-08-10,3422,Ｊ－ＭＡＸ,金属製品,700.0,見送り,53.9,C,低迷,35.0,2,88.0,,0.0,50.0,蓄積中,99.2,S,0.427778218595331,0.431725411849671
2026-08-10,2026-08-10,8011,三陽商会,繊維製品,5270.0,見送り,53.2,C,底上げ,40.0,56,72.0,,0.0,50.0,蓄積中,97.5,S,0.231840972153034,0.2357151820768463
2026-08-10,2026-08-10,7832,バンダイナムコホールディングス,その他製品,5429.0,見送り,52.6,C,低迷,35.0,13,82.0,C,52.0,34.2,高,98.7,S,0.3389550995672495,0.3403743736614748
2026-08-10,2026-08-10,7272,ヤマハ発動機,輸送用機器,1922.0,見送り,52.1,C,改善,50.0,67,70.0,,0.0,50.0,蓄積中,99.1,S,0.5330863145213066,0.5145075483806456
2026-08-10,2026-08-10,8022,美津濃,その他製品,4310.0,見送り,50.9,C,低迷,35.0,25,80.0,見送り,49.0,47.6,高,95.9,S,0.2136225424513508,0.215041816545576
2026-08-10,2026-08-10,8622,水戸証券,証券、商品先物取引業,862.0,見送り,50.8,C,減速,46.0,57,72.0,,0.0,50.0,蓄積中,96.4,S,0.2241778383649492,0.209200028657664
2026-08-10,2026-08-10,3851,日本一ソフトウェア,情報・通信業,1135.0,見送り,49.1,C,底上げ,39.0,70,70.0,,0.0,50.0,蓄積中,98.1,S,0.3102928233321579,0.3081514445150808
2026-08-10,2026-08-10,7358,ポピンズ,サービス業,1682.0,見送り,49.0,C,底上げ,39.0,42,75.0,見送り,40.0,47.6,高,91.4,S,0.1147948449923564,0.1169464589433455
2026-08-10,2026-08-10,3877,中越パルプ工業,パルプ・紙,2220.0,見送り,48.9,C,減速,52.0,86,68.0,,0.0,50.0,蓄積中,69.4,B,0.0527081175708686,0.0058337774150875
2026-08-10,2026-08-10,4052,フィーチャ,情報・通信業,633.0,見送り,48.6,C,底上げ,39.0,3,87.0,見送り,44.0,43.1,高,100.0,S,1.6359845653418916,1.6338431865248146
2026-08-10,2026-08-10,4674,クレスコ,情報・通信業,1867.0,見送り,48.3,C,底上げ,39.0,51,73.0,見送り,46.0,51.2,高,94.2,S,0.1950816007470673,0.1929402219299902
2026-08-10,2026-08-10,9278,ブックオフグループホールディングス,小売業,2930.0,見送り,47.9,C,低迷,34.0,46,73.0,,0.0,50.0,蓄積中,98.7,S,0.3933990964576249,0.3930478821794686
2026-08-10,2026-08-10,8897,ＭＩＲＡＲＴＨホールディングス,不動産業,443.0,見送り,47.8,C,底上げ,34.0,78,70.0,見送り,39.0,45.6,高,82.6,A,0.0653078812669237,0.0746363319958095
2026-08-10,2026-08-10,7951,ヤマハ,その他製品,1406.0,見送り,46.9,C,低迷,35.0,88,67.0,,0.0,50.0,蓄積中,94.6,S,0.1784697544061665,0.1798890285003918
2026-08-10,2026-08-10,2607,不二製油,食料品,4457.0,見送り,46.8,C,低迷,38.0,44,75.0,見送り,46.0,47.6,高,92.1,S,0.1056125729920981,0.111730118543168
2026-08-10,2026-08-10,6250,やまびこ,機械,4410.0,見送り,45.9,C,低迷,39.0,62,72.0,,0.0,50.0,蓄積中,90.8,S,0.1541156671550018,0.1527777777777779
2026-08-10,2026-08-10,3034,クオールホールディングス,小売業,2419.0,見送り,45.7,C,低迷,34.0,39,75.0,見送り,46.0,47.6,高,94.7,S,0.1726523321884819,0.1723011179103256
2026-08-10,2026-08-10,8304,あおぞら銀行,銀行業,3264.0,見送り,45.7,C,低迷,38.0,95,67.0,,0.0,50.0,蓄積中,85.5,S,0.1100629299810264,0.0930156208246153
2026-08-10,2026-08-10,7979,松風,精密機器,2314.0,見送り,45.3,C,低迷,44.0,100,67.0,,0.0,50.0,蓄積中,91.7,S,0.0967490963656122,0.0869818846322089
2026-08-10,2026-08-10,3276,ＪＰＭＣ,不動産業,2244.0,見送り,45.0,C,底上げ,34.0,15,81.0,見送り,46.0,42.5,高,99.5,S,0.4014376583333255,0.4107661090622113
2026-08-10,2026-08-10,1899,福田組,建設業,4605.0,見送り,44.7,C,低迷,22.0,50,73.0,,0.0,50.0,蓄積中,91.0,S,0.2121830430415264,0.2347758835573755
2026-08-10,2026-08-10,8050,セイコーグループ,精密機器,10670.0,見送り,41.3,C,低迷,44.0,17,80.0,見送り,45.0,39.1,高,99.4,S,0.4082213040835415,0.3984540923501382
2026-08-10,2026-08-10,1847,イチケン,建設業,3395.0,見送り,40.3,C,低迷,22.0,22,80.0,見送り,38.0,45.6,高,97.6,S,0.2676149130071886,0.2902077535230377
2026-08-10,2026-08-10,7774,ジャパン・ティッシュエンジニアリング,精密機器,862.0,見送り,34.3,C,低迷,44.0,19,80.0,見送り,29.0,45.6,高,98.1,S,0.3218143255657345,0.3120471138323312
2026-08-10,2026-08-10,6258,平田機工,機械,3865.0,見送り,33.0,C,低迷,39.0,35,75.0,見送り,32.0,45.6,高,96.5,S,0.244359569594026,0.2430216802168021
2026-08-10,2026-08-10,8596,九州リースサービス,その他金融業,1630.0,見送り,26.0,C,低迷,39.0,98,67.0,,0.0,50.0,蓄積中,85.5,S,0.1031231962446662,0.1009601914771557
2026-08-12,2026-08-12,9308,乾汽船,海運業,2060.0,優先,76.3,B,加速,63.0,24,77.0,,0.0,50.0,蓄積中,96.5,S,0.2832809196506994,0.1713212450669996
2026-08-12,2026-08-12,8304,あおぞら銀行,銀行業,3298.0,監視,66.8,C,改善,55.0,51,71.0,,0.0,50.0,蓄積中,85.9,S,0.1146159422182374,0.0775409072983404
2026-08-12,2026-08-12,5192,三ツ星ベルト,ゴム製品,4520.0,監視,66.5,C,主導,67.0,47,72.0,,0.0,50.0,蓄積中,78.7,A,0.1188471604478226,0.0685654673061376
2026-08-12,2026-08-12,4933,Ｉ－ｎｅ,化学,1399.0,監視,64.6,C,減速,48.0,21,78.0,C,54.0,51.3,高,89.8,S,0.124216539539992,0.1104228815784724
2026-08-12,2026-08-12,5195,バンドー化学,ゴム製品,2474.0,監視,63.1,C,主導,67.0,52,71.0,,0.0,50.0,蓄積中,76.6,A,0.0917187196033036,0.0414370264616187
2026-08-12,2026-08-12,8022,美津濃,その他製品,4300.0,監視,63.1,C,底上げ,42.0,39,73.0,,0.0,50.0,蓄積中,95.5,S,0.1747525620711084,0.1748366013071896
2026-08-12,2026-08-12,8622,水戸証券,証券、商品先物取引業,850.0,監視,62.2,C,改善,55.0,45,72.0,,0.0,50.0,蓄積中,95.9,S,0.2086318170486293,0.1900095231767544
2026-08-12,2026-08-12,4674,クレスコ,情報・通信業,1855.0,監視,61.7,C,低迷,39.0,15,82.0,C,55.0,51.3,高,93.8,S,0.1959044479018933,0.193960211547178
2026-08-12,2026-08-12,4114,日本触媒,化学,2658.5,監視,60.6,C,減速,48.0,19,78.0,,0.0,50.0,蓄積中,96.8,S,0.2730384847552806,0.259244826793761
2026-08-12,2026-08-12,4937,Ｗａｑｏｏ,化学,2150.0,監視,60.4,C,減速,48.0,5,88.0,,0.0,50.0,蓄積中,97.6,S,0.4359614690146126,0.4221678110530931
2026-08-12,2026-08-12,7832,バンダイナムコホールディングス,その他製品,5362.0,監視,59.6,C,底上げ,42.0,23,77.0,C,52.0,42.9,高,98.5,S,0.2993733082785704,0.2994573475146516
2026-08-12,2026-08-12,9684,スクウェア・エニックス・ホールディングス,情報・通信業,2974.0,監視,59.0,C,低迷,39.0,32,75.0,C,56.0,37.2,高,85.3,S,0.1361573208913357,0.1342130845366204
2026-08-12,2026-08-12,7762,シチズン時計,精密機器,2595.0,監視,58.9,C,改善,48.0,85,63.0,,0.0,50.0,蓄積中,89.0,S,0.1466002524581248,0.1362708629998441
2026-08-12,2026-08-12,8050,セイコーグループ,精密機器,11240.0,監視,58.5,C,改善,48.0,10,83.0,見送り,48.0,35.5,高,99.7,S,0.5263878975441331,0.5160585080858524
2026-08-12,2026-08-12,7951,ヤマハ,その他製品,1397.0,監視,58.3,C,底上げ,42.0,50,71.0,,0.0,50.0,蓄積中,94.1,S,0.1662164368117235,0.1663004760478046
2026-08-12,2026-08-12,7567,栄電子,卸売業,633.0,監視,58.2,C,低迷,43.0,20,78.0,,0.0,50.0,蓄積中,92.9,S,0.1701577416868144,0.1626891302329898
2026-08-12,2026-08-12,7550,ゼンショーホールディングス,小売業,11340.0,監視,58.1,C,底上げ,38.0,60,68.0,,0.0,50.0,蓄積中,98.2,S,0.2425521069410007,0.2472001113369024
2026-08-12,2026-08-12,7381,ＣＣＩグループ,銀行業,1215.0,見送り,57.7,C,改善,55.0,98,60.0,,0.0,50.0,蓄積中,83.0,A,0.1485773483958948,0.1115023134759978
2026-08-12,2026-08-12,3676,デジタルハーツホールディングス,情報・通信業,1057.0,見送り,57.0,C,低迷,39.0,6,88.0,,0.0,50.0,蓄積中,98.7,S,0.4262725499112058,0.4243283135564905
2026-08-12,2026-08-12,5542,新報国マテリアル,鉄鋼,984.0,見送り,56.6,C,改善,49.0,17,80.0,見送り,37.0,45.5,高,93.7,S,0.2087725371023193,0.1698975300981512
2026-08-12,2026-08-12,2269,明治ホールディングス,食料品,4187.0,見送り,56.1,C,底上げ,43.0,71,67.0,,0.0,50.0,蓄積中,86.1,S,0.0950578513859824,0.107662322351961
2026-08-12,2026-08-12,7199,プレミアグループ,その他金融業,2185.0,見送り,56.0,C,改善,46.0,57,70.0,見送り,42.0,47.2,高,79.5,A,0.0519118449439764,0.0475403837013143
2026-08-12,2026-08-12,6570,共和コーポレーション,サービス業,2970.0,見送り,55.2,C,低迷,40.0,4,88.0,,0.0,50.0,蓄積中,99.8,S,0.5336553979613922,0.5379289970918463
2026-08-12,2026-08-12,8713,フィデアホールディングス,銀行業,2477.0,見送り,54.7,C,改善,55.0,96,60.0,,0.0,50.0,蓄積中,92.5,S,0.1717463090648555,0.1346712741449585
2026-08-12,2026-08-12,6724,セイコーエプソン,電気機器,3129.0,見送り,53.9,C,底上げ,35.0,70,67.0,,0.0,50.0,蓄積中,91.1,S,0.1016125433568199,0.1058922393502275
2026-08-12,2026-08-12,3097,物語コーポレーション,小売業,5790.0,見送り,53.8,C,底上げ,38.0,31,75.0,見送り,48.0,47.2,高,92.3,S,0.1394672767858232,0.144115281181725
2026-08-12,2026-08-12,6998,日本タングステン,電気機器,3310.0,見送り,53.4,C,底上げ,35.0,1,92.0,見送り,49.0,43.4,高,99.7,S,0.6353081176266641,0.6395878136200717
2026-08-12,2026-08-12,2207,ｍｅｉｔｏ,食料品,3530.0,見送り,53.1,C,底上げ,43.0,34,75.0,見送り,43.0,47.2,高,89.8,S,0.1135344418642242,0.1261389128302028
2026-08-12,2026-08-12,4543,テルモ,精密機器,2598.5,見送り,51.8,C,改善,48.0,63,68.0,見送り,43.0,37.2,高,87.8,S,0.1542408034183965,0.1439114139601158
2026-08-12,2026-08-12,8011,三陽商会,繊維製品,5330.0,見送り,50.4,C,低迷,39.0,27,76.0,,0.0,50.0,蓄積中,98.1,S,0.250868308329882,0.2586425308982343
2026-08-12,2026-08-12,6258,平田機工,機械,3610.0,見送り,50.3,C,低迷,39.0,40,73.0,,0.0,50.0,蓄積中,90.9,S,0.17369654737873,0.1704607401577098
2026-08-12,2026-08-12,6652,ＩＤＥＣ,電気機器,3925.0,見送り,50.3,C,底上げ,35.0,62,68.0,,0.0,50.0,蓄積中,89.0,S,0.1861452912057731,0.1904249871991807
2026-08-12,2026-08-12,2489,アドウェイズ,サービス業,350.0,見送り,47.3,C,低迷,40.0,35,75.0,見送り,46.0,45.5,高,90.3,S,0.0949577991553264,0.0992313982857805
2026-08-12,2026-08-12,4544,Ｈ．Ｕ．グループホールディングス,サービス業,3680.0,見送り,47.3,C,低迷,40.0,36,75.0,見送り,46.0,47.2,高,85.4,S,0.0807865865261855,0.0850601856566396
2026-08-12,2026-08-12,3374,内外テック,卸売業,4420.0,見送り,47.0,C,低迷,43.0,7,88.0,見送り,43.0,45.5,高,98.5,S,0.3096314258973408,0.3021628144435162
2026-08-12,2026-08-12,9900,サガミホールディングス,小売業,2205.0,見送り,47.0,C,底上げ,38.0,79,65.0,,0.0,50.0,蓄積中,96.3,S,0.2360028784467095,0.2406508828426112
2026-08-12,2026-08-12,8154,加賀電子,卸売業,5160.0,見送り,46.3,C,低迷,43.0,80,65.0,,0.0,50.0,蓄積中,93.3,S,0.2147578783922142,0.2072892669383896
2026-08-12,2026-08-12,1899,福田組,建設業,4790.0,見送り,45.4,C,底上げ,30.0,25,77.0,見送り,44.0,51.3,高,95.0,S,0.2679425262288145,0.2786416028467549
2026-08-12,2026-08-12,4599,ステムリム,医薬品,343.0,見送り,45.2,C,底上げ,35.0,42,73.0,見送り,34.0,47.2,高,91.4,S,0.1236414509599973,0.139310196501136
2026-08-12,2026-08-12,1960,サンテック,建設業,1634.0,見送り,44.7,C,底上げ,30.0,56,70.0,見送り,39.0,45.5,高,76.5,A,0.0638624942844888,0.0745615709024292
2026-08-12,2026-08-12,6138,ダイジェット工業,機械,1972.0,見送り,44.0,C,低迷,39.0,3,88.0,見送り,41.0,47.5,高,99.9,S,0.7162236105844105,0.7129878033633903
2026-08-12,2026-08-12,3277,サンセイランディック,不動産業,750.0,見送り,43.7,C,低迷,34.0,29,75.0,見送り,43.0,45.5,高,88.6,S,0.1449043909185895,0.1547800135385904
2026-08-12,2026-08-12,3276,ＪＰＭＣ,不動産業,2244.0,見送り,43.0,C,低迷,34.0,16,81.0,見送り,48.0,42.9,高,99.4,S,0.3880872895212687,0.3979629121412695
2026-08-12,2026-08-12,3422,Ｊ－ＭＡＸ,金属製品,662.0,見送り,41.4,C,低迷,35.0,2,92.0,見送り,43.0,43.4,高,98.4,S,0.3368654946758443,0.338138109749316
2026-08-12,2026-08-12,6381,アネスト岩田,機械,1914.0,見送り,41.0,C,低迷,39.0,72,67.0,,0.0,50.0,蓄積中,84.2,A,0.0815739404114742,0.078338133190454
2026-08-12,2026-08-12,2108,日本甜菜製糖,食料品,5390.0,見送り,38.5,C,底上げ,43.0,65,68.0,見送り,29.0,47.2,高,93.3,S,0.1295618489699476,0.1421663199359262
2026-08-13,2026-08-13,8304,あおぞら銀行,銀行業,3395.0,優先,77.8,B,加速,81.0,47,71.0,,0.0,50.0,蓄積中,84.5,A,0.1357821157469726,0.0672698426599924
2026-08-13,2026-08-13,8541,愛媛銀行,銀行業,3040.0,優先,75.5,B,加速,81.0,51,70.0,,0.0,50.0,蓄積中,98.4,S,0.3075894568228497,0.2390771837358696
2026-08-13,2026-08-13,4118,カネカ,化学,6107.0,優先,75.3,B,改善,57.0,25,76.0,C,55.0,50.7,高,79.3,A,0.0590858175996599,0.0425310339994218
2026-08-13,2026-08-13,8344,山形銀行,銀行業,4585.0,監視,70.6,B,加速,81.0,78,65.0,,0.0,50.0,蓄積中,96.4,S,0.200188777644764,0.1316765045577839
2026-08-13,2026-08-13,6287,サトー,機械,2920.0,監視,67.6,C,低迷,39.0,7,87.0,C,57.0,47.9,高,95.9,S,0.1880084869715087,0.178342466781773
2026-08-13,2026-08-13,4634,ａｒｔｉｅｎｃｅ,化学,5110.0,監視,67.4,C,改善,57.0,48,71.0,,0.0,50.0,蓄積中,92.5,S,0.1332941938179092,0.116739410217671
2026-08-13,2026-08-13,4543,テルモ,精密機器,2620.5,監視,64.3,C,改善,55.0,64,67.0,,0.0,50.0,蓄積中,87.0,S,0.155926656105544,0.1371292852562996
2026-08-13,2026-08-13,7762,シチズン時計,精密機器,2671.0,監視,64.3,C,改善,55.0,63,67.0,,0.0,50.0,蓄積中,91.5,S,0.1817646445110811,0.1629672736618367
2026-08-13,2026-08-13,4114,日本触媒,化学,2648.5,監視,62.8,C,改善,57.0,41,72.0,,0.0,50.0,蓄積中,96.1,S,0.2484066772382321,0.231851893637994
2026-08-13,2026-08-13,2489,アドウェイズ,サービス業,386.0,監視,62.1,C,低迷,39.0,9,83.0,C,52.0,50.7,高,97.3,S,0.2235508491871048,0.2261503623255212
2026-08-13,2026-08-13,3040,ソリトンシステムズ,情報・通信業,2444.0,監視,62.1,C,低迷,39.0,10,83.0,,0.0,50.0,蓄積中,91.7,S,0.2123882602043761,0.2178737551661556
2026-08-13,2026-08-13,7716,ナカニシ,精密機器,3345.0,監視,60.8,C,改善,55.0,94,63.0,,0.0,50.0,蓄積中,82.8,A,0.0936889739801313,0.0748916031308869
2026-08-13,2026-08-13,8011,三陽商会,繊維製品,5490.0,監視,60.2,C,低迷,39.0,8,86.0,,0.0,50.0,蓄積中,98.4,S,0.2864312976676021,0.2986325993451884
2026-08-13,2026-08-13,4674,クレスコ,情報・通信業,1898.0,監視,59.7,C,低迷,39.0,12,82.0,,0.0,50.0,蓄積中,93.7,S,0.2148608253845408,0.2203463203463203
2026-08-13,2026-08-13,6138,ダイジェット工業,機械,1933.0,見送り,56.5,C,低迷,39.0,3,92.0,,0.0,50.0,蓄積中,99.8,S,0.637359046341666,0.6276930261519302
2026-08-13,2026-08-13,1899,福田組,建設業,4755.0,見送り,55.9,C,底上げ,39.0,40,72.0,,0.0,50.0,蓄積中,94.4,S,0.2503932929170084,0.2613980582524271
2026-08-13,2026-08-13,6448,ブラザー工業,電気機器,4701.0,見送り,54.0,C,底上げ,38.0,74,65.0,,0.0,50.0,蓄積中,97.0,S,0.2410278310696189,0.2307275614084245
2026-08-13,2026-08-13,6857,アドバンテスト,電気機器,35940.0,見送り,54.0,C,底上げ,38.0,79,65.0,,0.0,50.0,蓄積中,97.0,S,0.1894461896424492,0.1791459199812548
